Age,Gender,Salary,JobRole,JobSatisfaction,WorkLifeBalance,YearsAtCompany,Overtime,DistanceFromHome,EducationLevel,PerformanceRating,MaritalStatus,Attrition
31,Male,54754,Sales,5,2,29,No,29,4,2,Married,No
43,Male,88355,Sales,1,4,0,No,16,3,4,Divorced,Yes
38,Male,83241,Sales,3,1,0,No,38,3,3,Married,Yes
25,Female,93960,HR,5,2,14,Yes,27,3,1,Divorced,Yes
46,Female,38418,Manager,2,1,21,Yes,26,4,2,Divorced,Yes
42,Male,113593,HR,1,4,3,No,11,1,1,Single,Yes
58,Female,80184,Engineer,3,3,26,Yes,37,1,1,Divorced,No
59,Female,29833,Sales,2,1,19,Yes,3,5,3,Married,Yes
22,Male,100430,Sales,4,2,0,No,26,3,3,Divorced,Yes
46,Female,66833,Engineer,2,2,24,Yes,34,1,4,Married,Yes
57,Female,25565,Sales,3,2,11,Yes,33,5,3,Married,Yes
38,Male,65180,Sales,5,3,10,No,15,2,4,Married,No
45,Female,43402,Sales,4,1,18,Yes,2,3,3,Married,Yes
23,Female,67845,Engineer,4,1,14,No,28,1,3,Single,No
36,Female,100851,HR,4,2,20,No,20,1,2,Married,No
53,Male,37834,Sales,1,1,9,No,38,1,3,Single,Yes
27,Male,92850,Manager,3,2,0,Yes,16,5,2,Divorced,Yes
22,Female,62180,Engineer,4,1,23,Yes,4,2,3,Married,Yes
44,Female,28883,Technician,2,3,2,Yes,8,3,2,Divorced,Yes
38,Female,100587,Engineer,5,3,13,No,20,1,1,Single,No
55,Male,36695,HR,3,4,14,Yes,26,4,4,Married,No
50,Male,48123,Engineer,2,4,0,Yes,32,3,3,Married,Yes
30,Male,83481,Technician,1,4,9,No,13,4,2,Single,No
34,Female,98438,Manager,4,1,21,No,5,5,3,Divorced,No
27,Female,42573,Technician,2,3,0,No,13,1,2,Single,Yes
27,Female,119910,Engineer,3,3,14,Yes,11,3,2,Divorced,No
41,Female,81494,Technician,2,3,2,No,37,3,3,Divorced,No
24,Female,37288,Engineer,1,2,20,Yes,32,1,4,Divorced,Yes
38,Male,71978,Manager,5,1,19,No,18,2,2,Married,No
33,Female,97420,Manager,4,1,22,No,29,5,1,Single,Yes
22,Female,101095,HR,3,4,21,No,15,1,3,Married,No
38,Female,79672,Manager,4,2,11,No,20,3,1,Single,Yes
24,Male,86821,Sales,4,2,18,Yes,36,2,2,Divorced,No
47,Female,108661,Technician,4,3,15,Yes,5,3,2,Married,No
36,Male,94224,Technician,2,4,26,Yes,37,4,3,Married,Yes
57,Male,114405,Engineer,2,1,7,No,33,3,4,Married,Yes
53,Male,79796,Manager,5,2,23,Yes,18,5,1,Divorced,Yes
53,Male,69706,HR,1,3,13,No,19,1,4,Single,No
25,Male,29023,HR,3,1,17,No,32,3,1,Divorced,No
39,Female,107636,HR,2,3,22,Yes,22,4,4,Married,Yes
40,Female,61735,Sales,4,1,29,No,1,4,3,Married,No
56,Male,97959,Manager,1,3,0,No,25,1,1,Divorced,Yes
35,Male,64218,HR,3,1,1,Yes,20,4,3,Married,Yes
54,Male,37213,Sales,3,4,23,Yes,35,1,4,Married,No
35,Female,53460,Technician,3,1,11,No,6,5,4,Single,No
55,Female,89680,Engineer,3,1,16,Yes,6,1,4,Single,No
25,Male,56017,Manager,5,1,1,No,37,2,3,Single,Yes
45,Female,117038,Manager,3,3,27,Yes,3,4,2,Single,No
50,Female,55990,Technician,1,2,16,No,37,4,2,Single,Yes
40,Male,44515,Manager,2,1,20,No,31,3,1,Single,Yes
27,Male,54991,Manager,1,1,6,No,35,2,3,Married,Yes
54,Female,32634,Manager,4,4,5,Yes,15,3,3,Married,No
40,Female,102034,Manager,5,1,5,Yes,17,1,3,Single,Yes
22,Female,101452,Sales,5,4,21,No,15,5,4,Divorced,No
26,Male,54377,Sales,4,1,7,Yes,5,4,3,Single,Yes
48,Male,58001,Engineer,1,3,4,Yes,22,5,2,Married,Yes
37,Male,26391,Manager,1,2,14,Yes,11,1,1,Divorced,Yes
27,Female,90206,Technician,4,2,25,No,28,1,2,Divorced,No
34,Female,67215,HR,3,2,6,Yes,14,2,3,Divorced,Yes
56,Male,104720,Engineer,3,3,2,Yes,39,3,1,Married,Yes
40,Female,52114,HR,2,4,24,Yes,3,4,1,Divorced,Yes
33,Male,36882,HR,1,2,9,No,11,4,3,Married,Yes
37,Female,42273,Manager,1,3,2,No,30,5,3,Married,No
31,Male,70647,Technician,4,3,29,No,38,2,2,Single,No
46,Female,107665,HR,4,1,13,Yes,5,1,2,Married,Yes
41,Female,89892,HR,3,4,21,No,22,2,4,Divorced,No
52,Male,67679,Engineer,1,3,2,Yes,13,4,4,Married,Yes
25,Male,25427,Technician,1,4,0,Yes,21,3,4,Married,Yes
44,Male,91267,Technician,5,2,0,No,37,5,3,Single,Yes
23,Male,25799,HR,2,2,18,Yes,25,1,3,Single,Yes
43,Male,80659,Technician,2,2,3,No,21,1,4,Married,Yes
58,Female,119409,Engineer,3,1,29,Yes,28,1,4,Married,Yes
29,Male,32025,Engineer,1,1,1,Yes,4,3,2,Married,Yes
28,Male,39481,Engineer,5,4,24,Yes,29,4,4,Single,No
35,Male,50411,Manager,1,4,10,Yes,35,4,4,Single,Yes
24,Male,39961,HR,4,1,23,Yes,23,2,1,Divorced,Yes
37,Male,46767,Technician,3,3,11,No,7,2,4,Divorced,No
40,Female,76690,Engineer,2,4,12,No,9,4,1,Divorced,Yes
39,Male,77870,HR,1,4,15,No,23,1,4,Divorced,No
37,Male,61135,HR,3,2,15,No,3,3,1,Single,No
29,Male,89514,Manager,2,4,18,Yes,9,4,4,Single,Yes
54,Female,111928,Technician,1,4,22,Yes,4,3,2,Married,Yes
33,Female,103798,Technician,5,3,19,No,25,5,3,Divorced,No
32,Male,95765,Engineer,3,4,20,No,6,1,1,Married,No
26,Male,48772,Engineer,1,3,19,Yes,18,5,3,Married,Yes
48,Female,43799,HR,2,2,8,No,7,4,2,Single,Yes
33,Female,48555,Technician,2,1,15,Yes,35,2,4,Married,Yes
38,Female,117152,Technician,5,2,26,Yes,31,4,4,Married,No
27,Male,44333,Engineer,3,3,6,No,38,5,2,Single,No
54,Male,29261,Sales,3,3,12,Yes,32,3,3,Single,No
26,Female,94002,HR,1,4,3,Yes,35,4,3,Single,Yes
49,Male,71553,Technician,2,4,12,No,28,2,3,Single,No
35,Female,28088,Manager,2,1,7,No,5,5,3,Divorced,Yes
26,Female,70783,Manager,5,3,1,Yes,30,4,1,Divorced,Yes
54,Female,26115,Sales,5,3,6,No,22,5,3,Divorced,No
40,Male,95114,Engineer,3,2,10,Yes,17,5,1,Married,Yes
43,Female,93126,Engineer,2,1,16,No,10,1,2,Divorced,Yes
26,Female,97908,Engineer,1,2,23,Yes,7,3,4,Single,Yes
23,Male,94109,Manager,4,4,28,Yes,4,1,1,Divorced,No
51,Female,27978,Engineer,1,4,13,Yes,27,5,3,Single,Yes
25,Male,34422,Manager,5,2,27,Yes,7,2,4,Divorced,Yes
54,Female,68626,Sales,1,4,29,Yes,23,2,1,Divorced,Yes
34,Male,114233,HR,2,2,12,Yes,11,1,4,Single,Yes
41,Female,81174,Technician,3,3,14,Yes,8,2,2,Single,No
28,Female,62743,Sales,4,3,21,Yes,8,5,3,Married,No
36,Female,95461,Manager,3,4,27,Yes,37,4,2,Married,No
44,Female,82199,Sales,4,1,20,No,5,5,4,Married,No
35,Female,54430,Technician,4,3,24,Yes,7,4,2,Divorced,No
44,Male,53834,HR,2,4,8,No,22,2,3,Divorced,No
40,Male,49435,Technician,2,1,2,No,36,3,1,Single,Yes
50,Female,112212,Manager,5,4,24,No,2,3,2,Single,No
41,Female,80797,Technician,5,2,12,Yes,24,5,3,Married,Yes
50,Female,68554,Sales,4,4,12,Yes,2,5,4,Single,No
45,Male,79555,Engineer,5,2,8,No,12,2,2,Divorced,No
39,Male,110350,Sales,2,3,17,Yes,26,3,1,Single,Yes
31,Female,39716,Manager,5,3,4,Yes,38,3,2,Single,No
29,Male,85261,HR,4,4,10,Yes,6,5,4,Single,No
47,Female,52528,Technician,3,1,1,Yes,23,3,4,Single,Yes
50,Female,26995,HR,1,4,16,Yes,2,5,4,Single,Yes
31,Female,47414,Manager,5,4,22,Yes,26,1,2,Married,No
38,Male,38844,Technician,2,3,19,No,14,3,2,Married,No
23,Female,61659,Sales,3,3,20,No,18,4,2,Divorced,No
27,Female,40522,Sales,2,4,3,No,38,2,1,Married,Yes
26,Female,99034,Manager,5,3,21,No,32,5,3,Single,No
49,Male,67322,Technician,4,2,26,No,14,3,2,Married,No
26,Male,92638,Sales,1,4,17,Yes,30,3,1,Divorced,Yes
39,Male,33524,Manager,1,3,23,Yes,13,5,4,Married,Yes
47,Female,55846,Manager,3,4,19,Yes,31,4,2,Divorced,No
41,Male,98643,HR,1,3,7,No,37,3,2,Divorced,No
48,Female,85096,Sales,4,2,18,No,38,1,2,Divorced,No
33,Male,108804,Technician,2,2,11,Yes,22,2,1,Single,Yes
28,Female,72703,Sales,4,4,27,No,28,5,2,Divorced,No
24,Male,49399,Sales,3,2,10,Yes,19,3,2,Married,No
31,Female,100160,Sales,3,2,15,Yes,16,2,3,Married,Yes
55,Male,117662,Manager,1,3,4,Yes,5,5,1,Married,Yes
46,Male,113667,Engineer,4,4,27,No,2,5,3,Divorced,No
56,Male,73591,Engineer,2,3,2,No,10,5,3,Divorced,No
37,Female,45714,HR,4,3,11,Yes,19,4,3,Single,No
23,Male,60877,Sales,2,1,14,Yes,20,1,3,Divorced,Yes
45,Male,109106,Engineer,2,2,15,No,29,5,4,Married,Yes
31,Male,103018,HR,4,3,12,No,25,4,2,Single,No
59,Male,84136,Manager,5,3,6,No,17,5,3,Married,No
43,Female,58414,Sales,4,3,14,No,13,5,1,Single,No
47,Male,111576,Technician,2,2,2,Yes,16,4,2,Divorced,Yes
48,Female,103943,Manager,3,2,11,Yes,35,1,3,Single,Yes
50,Female,70468,HR,3,2,7,No,36,2,3,Divorced,No
59,Female,104702,Manager,1,4,24,No,39,3,1,Divorced,Yes
41,Female,97108,Technician,3,3,28,No,3,5,4,Married,No
48,Male,117508,Manager,5,2,11,No,9,1,1,Divorced,Yes
41,Female,71835,HR,2,3,17,Yes,29,3,4,Divorced,Yes
40,Female,88333,Technician,4,4,2,No,5,5,4,Divorced,No
41,Female,67464,Technician,4,1,11,No,3,3,4,Married,No
56,Female,47923,Manager,5,4,28,Yes,10,4,3,Divorced,No
23,Male,86855,Technician,3,2,22,No,31,1,3,Married,No
51,Male,92445,Manager,2,2,20,Yes,11,1,4,Single,Yes
55,Female,92619,Sales,3,4,25,Yes,17,2,4,Married,No
43,Female,71146,Technician,1,3,22,Yes,8,2,3,Married,Yes
24,Female,85032,Manager,3,2,1,No,2,3,4,Divorced,Yes
27,Male,42140,Sales,1,2,13,Yes,4,4,3,Married,Yes
36,Male,27670,Technician,4,4,13,No,16,3,4,Single,No
48,Male,61519,Sales,2,3,3,No,21,5,3,Married,No
31,Male,69512,Technician,1,4,16,Yes,5,1,1,Divorced,Yes
30,Male,82811,HR,3,4,14,Yes,35,3,4,Single,No
54,Female,39691,HR,3,3,15,Yes,14,3,4,Divorced,No
53,Male,59262,Manager,4,3,4,No,15,1,1,Divorced,No
27,Male,79892,Engineer,5,1,23,No,6,1,2,Married,No
57,Female,50595,HR,5,4,16,Yes,16,2,4,Divorced,No
23,Male,82207,Engineer,3,3,22,No,23,2,2,Single,No
50,Male,58440,Sales,5,2,6,Yes,31,1,1,Single,Yes
25,Male,33630,Sales,2,1,22,No,12,3,4,Single,Yes
22,Female,56250,Engineer,5,4,14,No,19,5,2,Single,No
40,Male,119334,Manager,2,3,16,No,12,3,4,Married,No
47,Female,102518,Technician,3,1,11,No,13,5,4,Single,No
46,Female,99191,Engineer,3,1,10,Yes,2,1,3,Married,Yes
31,Male,89791,Engineer,3,2,18,Yes,20,5,2,Divorced,Yes
36,Male,109118,Engineer,4,1,10,Yes,31,2,3,Divorced,No
43,Male,88753,Engineer,5,4,1,No,9,1,3,Married,No
42,Male,85520,Engineer,1,3,14,No,21,4,2,Divorced,No
43,Female,29008,Manager,1,1,4,Yes,8,5,2,Divorced,Yes
57,Male,69464,HR,3,1,17,Yes,39,5,3,Single,Yes
55,Female,25496,Technician,5,4,28,Yes,37,4,4,Divorced,No
51,Female,48212,HR,2,2,29,No,29,4,4,Divorced,Yes
46,Female,45637,Engineer,1,2,20,Yes,19,1,1,Married,Yes
49,Female,70227,HR,3,3,20,Yes,35,3,4,Single,No
22,Female,107413,Manager,1,4,15,Yes,38,4,2,Divorced,Yes
25,Male,108346,Sales,1,2,3,Yes,26,5,2,Divorced,Yes
28,Female,34884,HR,1,3,26,Yes,11,4,1,Married,Yes
30,Female,93259,Technician,3,3,22,Yes,36,1,2,Divorced,No
57,Male,74810,Manager,3,2,9,Yes,35,1,3,Single,Yes
40,Male,29761,Sales,4,4,21,Yes,4,5,1,Single,Yes
22,Female,98166,Manager,4,1,1,Yes,3,5,1,Single,Yes
31,Female,41375,Engineer,4,2,14,No,12,5,4,Married,No
57,Male,50218,Sales,1,1,3,Yes,32,3,4,Single,Yes
30,Female,55565,Technician,5,1,28,Yes,26,5,3,Single,Yes
53,Male,57975,Sales,3,4,15,Yes,13,1,3,Single,No
53,Male,52073,Technician,4,4,29,No,38,1,4,Single,No
27,Female,94726,Engineer,5,3,26,No,29,4,4,Single,No
59,Male,26883,Technician,4,4,6,Yes,19,5,3,Single,No
38,Female,93422,Manager,4,3,24,No,35,3,4,Married,No
31,Female,74629,HR,5,2,24,No,27,2,1,Single,No
48,Female,89170,Manager,4,1,11,Yes,31,4,3,Divorced,Yes
56,Male,99489,Manager,1,4,2,No,3,3,4,Married,No
42,Female,33381,Sales,1,2,16,No,35,5,2,Divorced,Yes
46,Male,48238,Engineer,1,3,8,Yes,24,3,2,Divorced,Yes
49,Female,38795,HR,2,4,7,Yes,7,2,3,Single,Yes
36,Female,87999,Technician,4,1,22,No,35,3,2,Divorced,No
25,Male,74907,Sales,2,2,5,Yes,21,2,2,Divorced,Yes
50,Female,34638,Engineer,3,4,29,Yes,1,2,1,Divorced,No
30,Female,95467,HR,5,4,14,Yes,6,2,3,Single,No
48,Male,67623,Manager,3,2,9,No,39,3,2,Single,No
47,Male,63492,Engineer,2,3,22,Yes,34,5,4,Single,Yes
40,Male,51411,Engineer,1,3,26,No,18,1,3,Married,No
49,Female,45534,Engineer,4,4,24,No,25,1,3,Single,No
38,Male,54181,Manager,4,3,5,Yes,15,3,2,Single,No
41,Male,44996,Technician,1,3,14,No,32,5,2,Divorced,No
44,Female,97089,Sales,4,2,29,Yes,18,1,1,Single,Yes
53,Male,108609,Technician,5,3,13,Yes,31,2,4,Divorced,No
54,Female,97666,HR,5,3,25,Yes,29,3,1,Single,Yes
26,Female,54405,Sales,5,2,18,Yes,15,3,1,Single,Yes
55,Male,96325,HR,3,4,12,Yes,23,4,4,Single,No
32,Female,53930,Manager,1,4,13,No,38,4,2,Single,No
24,Male,42529,Technician,5,2,2,No,11,4,1,Single,No
54,Male,78546,Engineer,2,1,3,Yes,15,5,3,Single,Yes
32,Male,32942,Sales,5,2,25,No,23,3,1,Single,Yes
37,Male,32548,Engineer,3,1,28,No,3,4,4,Divorced,No
39,Female,43296,HR,2,3,13,No,19,3,1,Married,Yes
51,Female,76016,Engineer,1,4,13,No,1,2,1,Married,Yes
31,Male,25296,Engineer,1,1,25,Yes,24,4,3,Single,Yes
39,Male,92945,Manager,5,1,7,Yes,11,3,4,Married,No
59,Female,84980,Manager,2,3,9,Yes,30,5,3,Divorced,Yes
40,Male,81782,Technician,2,4,8,No,11,5,2,Divorced,No
57,Female,59229,HR,5,3,13,No,39,5,4,Divorced,No
34,Male,78444,Manager,5,4,7,Yes,1,4,1,Married,No
24,Female,60036,Manager,4,4,10,Yes,12,5,3,Married,No
31,Female,64322,Technician,4,3,9,No,4,1,3,Married,No
59,Female,52167,Sales,5,1,17,Yes,25,2,4,Single,Yes
22,Male,76667,Technician,3,2,3,No,8,3,3,Divorced,No
48,Male,119527,Engineer,4,4,3,Yes,15,1,4,Divorced,No
29,Male,108337,Engineer,5,4,11,Yes,30,4,2,Single,No
38,Male,76468,Manager,2,2,17,No,32,3,4,Married,Yes
30,Male,97894,Manager,4,2,28,Yes,35,3,4,Divorced,No
27,Female,78084,Technician,3,3,7,Yes,21,5,2,Married,No
46,Female,88138,Technician,1,4,2,Yes,31,3,2,Single,Yes
49,Female,47588,HR,2,3,17,Yes,36,3,1,Married,Yes
54,Female,87901,Engineer,3,2,6,Yes,27,2,3,Single,No
58,Female,42671,Technician,3,3,0,Yes,8,4,2,Married,Yes
30,Female,108038,Sales,3,4,21,No,23,1,2,Single,No
39,Female,115664,HR,2,1,12,No,23,5,3,Divorced,Yes
42,Male,56645,Technician,3,1,28,No,33,2,3,Single,No
23,Female,32637,Manager,1,4,2,No,13,1,1,Married,Yes
59,Male,25660,Technician,4,3,28,No,39,1,1,Divorced,No
57,Female,31922,Manager,2,2,2,Yes,35,2,4,Married,Yes
58,Female,118697,Manager,3,2,14,Yes,16,5,1,Married,Yes
36,Male,69721,Engineer,5,1,20,No,12,4,2,Single,No
49,Female,82256,Engineer,4,3,29,Yes,31,2,2,Single,No
39,Male,94506,Technician,2,2,18,Yes,5,2,3,Married,Yes
55,Female,93943,Technician,5,2,27,Yes,25,2,1,Single,Yes
43,Male,52843,Sales,5,4,3,Yes,21,5,4,Married,No
32,Female,34046,HR,3,3,12,Yes,3,2,4,Single,No
34,Male,114336,HR,2,3,12,No,10,2,4,Single,No
25,Male,88985,Technician,3,2,14,No,23,3,4,Married,No
43,Female,105083,Engineer,1,3,18,Yes,17,3,3,Divorced,Yes
28,Female,55346,Sales,5,3,15,No,35,3,1,Single,No
45,Male,113284,HR,1,3,6,No,25,3,1,Married,Yes
25,Female,116384,Technician,3,4,2,No,2,2,1,Divorced,No
49,Male,78526,Engineer,4,2,29,No,27,3,1,Single,No
36,Female,98143,Engineer,5,1,25,Yes,9,1,4,Single,Yes
22,Male,61787,Engineer,4,3,19,No,4,4,4,Married,No
24,Female,58583,Manager,2,2,1,Yes,26,3,3,Single,Yes
35,Male,37563,Engineer,5,1,17,No,32,5,3,Married,No
59,Female,71060,Technician,1,4,24,No,29,4,4,Married,No
22,Male,58690,Sales,4,2,10,Yes,22,1,2,Single,Yes
59,Male,119712,Technician,2,4,0,Yes,13,4,1,Divorced,Yes
59,Female,39925,Engineer,5,2,15,No,23,4,3,Single,No
42,Female,111787,Sales,2,4,16,No,31,1,4,Divorced,No
50,Male,108184,HR,1,2,15,Yes,36,3,1,Single,Yes
26,Male,45108,HR,5,4,9,No,31,1,1,Divorced,No
31,Male,101515,Technician,2,1,16,Yes,15,5,4,Single,Yes
49,Male,93258,Sales,3,2,29,Yes,14,1,2,Divorced,No
42,Female,30355,Technician,5,1,2,Yes,35,2,2,Divorced,Yes
28,Male,71069,Sales,5,3,17,No,24,2,3,Single,No
24,Male,119335,Sales,5,1,18,Yes,30,4,4,Single,No
41,Male,79471,Technician,5,2,13,Yes,30,3,3,Married,No
40,Female,57705,Sales,3,1,20,No,27,3,2,Divorced,No
56,Male,68909,Engineer,1,2,24,Yes,14,2,3,Single,Yes
25,Female,113606,Sales,3,4,1,No,11,5,3,Married,No
26,Female,78739,Sales,3,3,11,No,26,1,2,Single,No
22,Female,101820,Technician,2,1,10,Yes,21,1,1,Divorced,Yes
25,Female,112273,HR,4,3,29,No,9,1,1,Single,No
33,Female,48241,Manager,4,1,16,No,1,5,2,Single,No
48,Female,52414,Sales,2,2,26,No,6,5,1,Married,Yes
44,Female,75818,Manager,3,1,5,Yes,1,1,4,Single,Yes
46,Male,45895,Sales,2,3,18,Yes,22,1,1,Married,Yes
42,Male,117307,Technician,5,1,12,Yes,13,5,2,Divorced,Yes
45,Female,87409,Technician,2,3,6,No,38,1,4,Divorced,No
46,Male,80324,Sales,2,3,21,Yes,31,5,3,Single,Yes
53,Male,91920,Technician,5,2,10,Yes,15,4,2,Married,Yes
53,Female,78555,Technician,4,4,6,No,2,2,2,Divorced,No
26,Male,90453,Sales,5,4,12,Yes,31,2,1,Single,No
57,Female,47689,HR,1,1,12,No,26,5,4,Single,Yes
37,Male,89356,Sales,2,3,20,Yes,2,1,2,Single,Yes
54,Female,118011,HR,2,2,0,No,11,2,4,Single,Yes
42,Female,33252,Technician,4,4,29,No,33,3,4,Single,No
30,Male,55844,HR,3,2,18,No,18,1,1,Married,No
27,Male,48365,Technician,5,2,18,No,21,5,2,Single,No
56,Female,31026,HR,3,3,22,Yes,31,3,4,Single,No
43,Female,53523,HR,1,1,14,No,26,5,4,Single,Yes
26,Female,35482,Sales,5,3,13,No,30,1,3,Single,No
44,Male,73888,HR,1,4,28,No,39,4,1,Single,Yes
38,Male,75110,Technician,1,4,2,No,21,4,2,Single,No
33,Male,115644,Sales,1,2,26,No,16,4,4,Single,Yes
44,Male,25493,HR,5,3,20,No,7,1,1,Divorced,No
37,Female,81194,Sales,5,3,19,Yes,22,1,2,Divorced,No
24,Female,107001,Manager,4,2,3,No,7,3,4,Single,No
51,Female,64767,Sales,2,1,28,Yes,2,1,2,Married,Yes
43,Female,54550,Manager,3,2,6,No,37,1,2,Single,No
30,Male,38833,Manager,3,2,0,No,14,3,1,Married,Yes
50,Female,27970,Sales,1,4,22,Yes,8,3,1,Married,Yes
58,Female,107681,Technician,5,3,23,No,29,5,3,Married,No
44,Male,74177,Technician,5,4,18,No,7,2,3,Married,No
34,Male,92342,Technician,1,2,2,Yes,38,2,3,Married,Yes
53,Female,96200,Engineer,2,3,19,Yes,22,5,4,Divorced,Yes
44,Male,86501,Manager,3,2,14,Yes,17,4,3,Single,Yes
38,Female,53900,Sales,4,2,12,Yes,16,1,2,Divorced,No
42,Male,39126,Technician,2,1,21,No,33,3,1,Divorced,Yes
23,Male,95690,Technician,5,4,13,Yes,39,3,2,Single,No
58,Female,112744,Sales,1,4,6,Yes,35,4,1,Divorced,Yes
27,Male,104303,Manager,3,2,0,Yes,38,3,1,Single,Yes
39,Female,110579,Sales,1,1,12,No,32,4,2,Single,Yes
51,Male,72994,Engineer,5,2,3,Yes,3,5,2,Single,Yes
43,Male,92061,Engineer,1,2,11,No,3,4,4,Single,Yes
54,Male,41978,Sales,3,2,6,No,8,2,1,Married,Yes
51,Male,81344,Manager,1,1,26,No,31,4,3,Married,Yes
38,Male,71648,Technician,3,3,1,No,9,5,4,Divorced,No
53,Female,26055,Engineer,1,1,16,Yes,5,4,3,Single,Yes
35,Male,100582,Engineer,1,2,0,Yes,28,5,4,Single,Yes
31,Female,106214,Manager,3,3,25,No,15,2,1,Single,No
57,Male,69876,Engineer,1,2,13,Yes,27,1,2,Single,Yes
55,Female,117160,Engineer,2,1,29,Yes,31,5,2,Married,Yes
30,Male,63725,Manager,4,1,21,Yes,18,1,1,Married,Yes
49,Female,30255,Sales,2,3,27,Yes,38,5,2,Married,Yes
32,Female,99947,Technician,4,1,20,No,4,4,1,Divorced,Yes
35,Male,78380,Technician,2,2,0,Yes,21,1,1,Single,Yes
40,Male,78333,Engineer,4,3,25,Yes,23,5,1,Married,Yes
36,Male,67459,Technician,1,4,2,No,22,5,4,Married,No
49,Female,61163,Sales,3,2,10,Yes,1,1,2,Single,Yes
45,Female,58971,Engineer,3,4,6,Yes,25,5,4,Married,No
29,Male,90149,Technician,5,3,27,Yes,28,1,3,Single,No
30,Male,109730,HR,4,3,24,No,37,2,1,Single,No
54,Female,44476,HR,5,2,28,Yes,11,3,2,Married,Yes
54,Female,93580,HR,5,1,8,Yes,22,2,3,Divorced,Yes
40,Male,111593,HR,4,2,21,No,25,1,1,Single,Yes
24,Female,94050,HR,3,1,2,Yes,21,4,3,Divorced,Yes
31,Male,100526,Engineer,4,1,0,No,36,4,4,Married,Yes
22,Male,32507,Manager,1,2,18,No,20,3,4,Single,Yes
50,Male,95393,Manager,5,3,25,No,16,1,2,Single,No
55,Female,37118,Engineer,5,2,1,Yes,28,5,3,Married,Yes
34,Female,75529,Engineer,4,4,26,Yes,29,2,3,Divorced,No
22,Female,93682,Sales,5,3,20,Yes,26,2,4,Married,No
55,Female,116937,Manager,3,1,23,Yes,2,3,4,Married,Yes
50,Male,79176,HR,5,3,4,Yes,10,3,2,Married,No
34,Female,116713,Engineer,4,2,16,No,13,3,1,Divorced,No
50,Male,29414,HR,3,3,18,No,15,3,2,Single,No
45,Male,108030,Manager,3,1,27,No,9,3,4,Single,No
47,Male,110973,Technician,5,1,4,No,27,3,2,Married,No
38,Female,87137,Technician,4,3,22,Yes,8,5,1,Married,No
28,Male,28937,Engineer,5,4,20,No,6,5,4,Divorced,No
34,Male,61731,Sales,1,1,13,No,36,2,1,Married,Yes
26,Female,111862,HR,1,4,9,Yes,24,2,2,Divorced,Yes
47,Male,63665,Engineer,3,1,20,No,3,3,1,Divorced,No
24,Female,99510,Sales,5,3,6,Yes,26,2,4,Divorced,No
28,Female,42500,HR,1,1,28,Yes,36,3,4,Married,Yes
22,Female,26750,Manager,2,4,7,Yes,21,5,1,Single,Yes
38,Male,90018,Technician,1,4,29,No,13,4,2,Divorced,No
46,Female,29027,Sales,5,3,7,No,11,5,2,Single,No
24,Female,30745,HR,5,4,6,No,8,1,2,Divorced,No
36,Female,86731,Engineer,1,4,12,No,14,5,2,Married,No
50,Female,111984,HR,5,3,13,No,33,1,3,Divorced,No
53,Male,53451,Engineer,5,1,18,No,2,2,3,Divorced,No
47,Female,118743,Technician,2,3,10,Yes,1,5,1,Single,Yes
37,Male,96474,Technician,3,1,1,Yes,11,4,3,Married,Yes
46,Female,86536,HR,5,1,16,No,6,5,3,Divorced,No
49,Male,37150,HR,4,1,5,No,32,5,3,Married,No
30,Female,38406,Engineer,3,2,28,Yes,15,5,1,Single,Yes
22,Male,44781,Engineer,3,1,8,Yes,12,3,3,Married,Yes
50,Female,82417,Sales,4,3,18,Yes,37,5,2,Married,No
43,Male,43325,Sales,1,3,4,No,29,5,2,Single,No
37,Male,93684,Sales,2,3,8,No,22,4,1,Divorced,Yes
28,Male,119415,HR,5,2,29,No,14,1,1,Divorced,Yes
35,Female,98469,Sales,1,4,29,Yes,19,1,1,Married,Yes
50,Male,34436,HR,4,2,24,No,5,4,4,Divorced,No
40,Male,42669,Technician,2,3,6,No,35,2,3,Single,No
40,Male,97010,Manager,2,3,29,No,25,5,1,Married,Yes
23,Male,101764,Technician,2,4,3,No,38,2,1,Married,Yes
36,Female,26843,HR,4,2,26,No,9,4,1,Divorced,No
24,Male,90609,HR,1,3,17,No,7,2,2,Divorced,No
32,Male,75812,Manager,5,1,17,Yes,18,1,1,Divorced,Yes
51,Male,41059,Engineer,2,1,19,No,2,3,2,Married,Yes
39,Female,111269,Engineer,2,3,16,Yes,10,2,2,Divorced,Yes
23,Male,65768,Engineer,1,1,29,Yes,2,3,4,Married,Yes
53,Male,50395,Sales,2,4,3,Yes,8,2,1,Divorced,Yes
29,Male,45202,Engineer,2,3,27,No,7,4,4,Married,No
43,Male,38273,Sales,4,2,29,No,35,3,1,Married,Yes
27,Female,73889,Sales,3,3,26,No,23,2,3,Married,No
33,Male,98048,Engineer,1,4,21,No,8,4,1,Divorced,Yes
57,Male,118767,Engineer,1,2,15,Yes,21,1,1,Divorced,Yes
36,Female,113810,Manager,1,4,21,No,33,5,1,Single,Yes
49,Female,70510,Manager,4,1,22,Yes,1,4,1,Married,Yes
39,Female,112945,Sales,4,1,4,No,12,4,1,Divorced,Yes
23,Male,95649,Manager,5,1,8,No,11,1,1,Single,No
34,Female,27881,Sales,4,4,1,Yes,30,3,4,Single,Yes
36,Male,70913,HR,1,4,1,Yes,4,2,3,Divorced,Yes
41,Female,109785,Sales,5,3,3,Yes,34,3,4,Married,No
